"","X","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","new_hosp_primary","new_hosp_incidental","new_hosp_total","new_death_total","remapped_id","population","population_scale","month","month_id","jhu_cases_reset","jhu_zero","case_na","jhu_na","cdc_impute","jhu_impute","pred_cdc","pred_jhu","pred_zero","jhu_comb","avg_pred","avg","diff1","diff2"
"1315",1245,"2021-11-01","NY","ORLEANS",36073,1065,28,914,123,0,1063,2,941,6,0,1,12,0,12,0,10,40135,1.77001102535832,2021-11-01,23,941,0,0,0,1065,941,904.070512380306,1114.00448365239,0.00186647735748085,1111.92521950752,1007.99786594391,1003,4.99786594391139,4.99786594391139
"1316",1305,"2021-12-01","NY","ORLEANS",36073,954,21,753,180,0,953,1,977,7,4,7,12,0,12,2,10,40135,1.77001102535832,2021-12-01,24,977,0,0,0,954,977,840.693814323491,349.654743114222,0.00160064568349927,349.095069758941,594.894442041216,965.5,370.605557958784,370.605557958784
"1317",1365,"2022-01-01","NY","ORLEANS",36073,1556,16,718,822,0,1552,4,1806,4,1,1,14,0,14,1,10,40135,1.77001102535832,2022-01-01,25,1806,0,0,0,1556,1806,1541.16542090218,1806.71930329535,0.00198996342779258,1803.12399795751,1672.14470942984,1681,8.85529057015628,8.85529057015628
"1318",1425,"2022-02-01","NY","ORLEANS",36073,192,6,105,81,0,190,2,249,5,0,1,0,2,2,0,10,40135,1.77001102535832,2022-02-01,26,249,0,0,0,192,249,197.444798835678,349.639645249042,0.00160064301812818,349.079996992013,273.262397913846,220.5,52.7623979138457,52.7623979138457
"1319",1485,"2022-03-01","NY","ORLEANS",36073,68,5,41,22,0,68,0,60,1,1,1,1,0,1,0,10,40135,1.77001102535832,2022-03-01,27,60,0,0,0,68,60,77.4114038444115,254.757719832087,0.00153461663485003,254.366764397376,165.889084120894,64,101.889084120894,101.889084120894
"1320",1545,"2022-04-01","NY","ORLEANS",36073,306,4,175,127,0,306,0,320,0,0,2,0,5,5,0,10,40135,1.77001102535832,2022-04-01,28,320,0,0,0,306,320,300.537937319754,295.415599670009,0.00156516449415224,294.953225662387,297.745581491071,313,15.2544185089292,15.2544185089292
"1321",1605,"2022-05-01","NY","ORLEANS",36073,413,0,0,413,0,412,1,420,6,5,7,7,1,8,4,10,40135,1.77001102535832,2022-05-01,29,420,0,0,0,413,420,404.502826937277,430.096263486387,0.00164530645076142,429.388623329625,416.945725133451,416.5,0.445725133451219,0.445725133451219
"1322",1665,"2022-06-01","NY","ORLEANS",36073,82,0,0,82,0,82,0,104,0,0,0,1,0,1,0,10,40135,1.77001102535832,2022-06-01,30,104,0,0,0,82,104,91.559537356887,274.491419691576,0.00154993175953355,274.065976722477,182.812757039682,93,89.8127570396817,89.8127570396817
"1323",1725,"2022-07-01","NY","ORLEANS",36073,101,0,1,100,0,100,1,111,1,0,0,2,0,2,0,10,40135,1.77001102535832,2022-07-01,31,111,0,0,0,101,111,99.6029718070162,372.459999750715,0.00161416948822504,371.858786183533,235.730878995275,106,129.730878995275,129.730878995275
"1324",1785,"2022-08-01","NY","ORLEANS",36073,152,0,0,152,0,151,1,152,0,1,1,3,0,3,1,10,40135,1.77001102535832,2022-08-01,32,152,0,0,0,152,152,151.05286286496,228.254814658907,0.00151229134427887,227.909626878409,189.481244871684,152,37.4812448716843,37.4812448716843
"1325",1845,"2022-09-01","NY","ORLEANS",36073,182,0,0,182,0,182,0,185,1,0,1,5,0,5,0,10,40135,1.77001102535832,2022-09-01,33,185,0,0,0,182,185,181.459833457958,255.569879729701,0.00153526548897242,255.177512113331,218.318672785644,183.5,34.8186727856445,34.8186727856445
"1326",1905,"2022-10-01","NY","ORLEANS",36073,156,0,0,156,0,155,1,196,2,2,2,1,0,1,0,10,40135,1.77001102535832,2022-10-01,34,196,0,0,0,156,196,154.578235497678,231.236097751488,0.00151491025748144,230.885795815105,192.732015656391,176,16.7320156563914,16.7320156563914
"1327",1965,"2022-11-01","NY","ORLEANS",36073,105,0,0,105,0,105,0,99,2,2,2,2,0,2,2,10,40135,1.77001102535832,2022-11-01,35,99,0,0,0,105,99,108.015850359967,91.8058901010731,0.00133856218530461,91.6830022081956,99.8494262840812,102,2.15057371591877,2.15057371591877
"1328",2025,"2022-12-01","NY","ORLEANS",36073,142,0,0,142,0,141,1,133,1,0,3,0,0,0,0,10,40135,1.77001102535832,2022-12-01,36,133,0,0,0,142,133,142.286008821235,251.182266871807,0.00153171382315793,250.797527521507,196.541768171371,137.5,59.0417681713714,59.0417681713714
"1329",2085,"2023-01-01","NY","ORLEANS",36073,204,0,0,204,0,204,0,168,3,NA,NA,1,0,1,0,10,40135,1.77001102535832,2023-01-01,37,168,0,0,0,204,168,200.654928016583,38.934735399559,0.00601074455121295,38.7007086509032,119.677818333743,186,66.3221816662567,66.3221816662567
"1330",2145,"2023-02-01","NY","ORLEANS",36073,125,0,0,125,0,124,1,159,1,NA,NA,5,1,6,1,10,40135,1.77001102535832,2023-02-01,38,159,0,0,0,125,159,129.25699630597,21.9089730583582,0.00556972319190244,21.7869461430043,75.5219712244872,142,66.4780287755128,66.4780287755128
"1331",2205,"2023-03-01","NY","ORLEANS",36073,101,0,0,101,0,101,0,22,1,NA,NA,0,0,0,0,10,40135,1.77001102535832,2023-03-01,39,22,0,0,0,101,22,93.3189911379573,55.3749796135059,0.0062972321259604,55.0262705129093,74.1726308254333,61.5,12.6726308254333,12.6726308254333
"1332",57,"2020-03-01","NY","OSWEGO",36075,52,5,28,19,0,51,1,15,0,0,0,0,0,0,0,29,117429,5.17878721058434,2020-03-01,3,15,0,0,0,52,15,58.1485667317083,15.1257404457364,0.00697172185674145,15.0202879904715,36.5844273610899,33.5,3.08442736108985,3.08442736108985
"1333",115,"2020-04-01","NY","OSWEGO",36075,95,5,31,59,0,92,3,48,3,1,1,3,3,6,0,29,117429,5.17878721058434,2020-04-01,4,48,0,0,0,95,48,84.8761191786161,46.520577640396,0.00811023098110982,46.1432850103577,65.5097020944869,71.5,5.99029790551307,5.99029790551307
"1334",175,"2020-05-01","NY","OSWEGO",36075,511,5,31,475,0,453,58,46,0,0,0,5,2,7,0,29,117429,5.17878721058434,2020-05-01,5,46,0,0,0,511,46,445.445937747206,38.9554161994978,0.00792000825640462,38.6468889815661,242.046413364386,278.5,36.4535866356138,36.4535866356138
"1335",235,"2020-06-01","NY","OSWEGO",36075,283,4,91,188,0,275,8,88,0,1,1,4,2,6,0,29,117429,5.17878721058434,2020-06-01,6,88,0,0,0,283,88,780.734364140556,105.79827939694,0.00904491475801415,104.84134297825,442.787853559403,185.5,257.287853559403,257.287853559403
"1336",295,"2020-07-01","NY","OSWEGO",36075,232,0,43,189,0,228,4,44,0,0,0,0,0,0,0,29,117429,5.17878721058434,2020-07-01,7,44,0,0,0,232,44,862.056036027396,55.743571891619,0.00830829005733169,55.2804381275118,458.668237077454,138,320.668237077454,320.668237077454
"1337",355,"2020-08-01","NY","OSWEGO",36075,214,1,61,152,0,211,3,62,0,0,0,0,1,1,0,29,117429,5.17878721058434,2020-08-01,8,62,0,0,0,214,62,309.431266108851,119.727267674775,0.00919376494641555,118.626523318097,214.028894713474,138,76.0288947134739,76.0288947134739
"1338",415,"2020-09-01","NY","OSWEGO",36075,449,7,208,234,0,435,14,200,0,0,0,4,0,4,0,29,117429,5.17878721058434,2020-09-01,9,200,0,0,0,449,200,313.053165523325,268.177061556275,0.0102223061899251,265.435673519933,289.244419521629,324.5,35.2555804783712,35.2555804783712
"1339",475,"2020-10-01","NY","OSWEGO",36075,345,4,79,262,0,339,6,141,1,1,1,5,0,5,1,29,117429,5.17878721058434,2020-10-01,10,141,0,0,0,345,141,159.613672576037,247.362830522476,0.0101143790218193,244.860909098661,202.237290837349,243,40.7627091626506,40.7627091626506
"1340",535,"2020-11-01","NY","OSWEGO",36075,1091,1,14,1076,0,1065,26,981,4,3,4,18,2,20,5,29,117429,5.17878721058434,2020-11-01,11,981,0,0,0,1091,981,1089.10930949554,456.470305619594,0.0109616941436463,451.466617743735,770.287963619637,1036,265.712036380363,265.712036380363
"1341",594,"2020-12-01","NY","OSWEGO",36075,1396,7,188,1201,0,1374,22,1800,28,20,30,54,3,57,27,29,117429,5.17878721058434,2020-12-01,12,1800,0,0,0,1396,1800,1329.6222331824,1400.0650866651,0.0127119402288696,1382.26754296688,1355.94488807464,1598,242.055111925358,242.055111925358
"1342",653,"2021-01-01","NY","OSWEGO",36075,1267,46,973,248,0,1242,25,2019,47,28,33,64,3,67,30,29,117429,5.17878721058434,2021-01-01,13,2019,0,0,0,1267,2019,2335.75370720133,1353.0432010784,0.00191510481001651,1350.45198153586,1843.10284436859,1643,200.102844368593,200.102844368593
"1343",713,"2021-02-01","NY","OSWEGO",36075,526,16,426,84,0,525,1,552,6,2,9,19,2,21,2,29,117429,5.17878721058434,2021-02-01,14,552,0,0,0,526,552,476.922781067542,730.2348430278,0.00176494409623586,728.946019352733,602.934400210137,539,63.934400210137,63.934400210137
"1344",773,"2021-03-01","NY","OSWEGO",36075,704,14,613,77,0,699,5,612,0,1,2,7,0,7,0,29,117429,5.17878721058434,2021-03-01,15,612,0,0,0,704,612,548.587682056221,512.413173261955,0.00168398020632993,511.55027962072,530.06898083847,658,127.93101916153,127.93101916153
"1345",833,"2021-04-01","NY","OSWEGO",36075,666,5,575,86,0,664,2,594,1,2,2,18,1,19,2,29,117429,5.17878721058434,2021-04-01,16,594,0,0,0,666,594,345.830599026076,506.872145632425,0.00168154392412079,506.019817855631,425.925208440853,630,204.074791559147,204.074791559147
"1346",893,"2021-05-01","NY","OSWEGO",36075,346,5,229,112,0,346,0,376,1,1,1,7,0,7,0,29,117429,5.17878721058434,2021-05-01,17,376,0,0,0,346,376,406.294196701516,518.061004042399,0.00168644795569734,517.187321121205,461.74075891136,361,100.74075891136,100.74075891136
"1347",948,"2021-06-01","NY","OSWEGO",36075,49,3,29,17,0,49,0,61,2,0,0,7,0,7,0,29,117429,5.17878721058434,2021-06-01,18,61,0,0,0,49,61,98.5960698585607,333.769557269215,0.00159080899813949,333.238593654206,215.917331756383,55,160.917331756383,160.917331756383
"1348",1006,"2021-07-01","NY","OSWEGO",36075,99,5,82,12,0,99,0,76,0,0,0,4,1,5,0,29,117429,5.17878721058434,2021-07-01,19,76,0,0,0,99,76,578.855135169413,273.637289365391,0.00154931242122315,273.213339714067,426.03423744174,87.5,338.53423744174,338.53423744174
"1349",1066,"2021-08-01","NY","OSWEGO",36075,1018,37,831,150,0,1016,2,772,2,1,1,17,0,17,0,29,117429,5.17878721058434,2021-08-01,20,772,0,0,0,1018,772,894.346135090774,798.028485969439,0.00178581081790549,796.603358066198,845.474746578486,895,49.5252534215139,49.5252534215139
"1350",1126,"2021-09-01","NY","OSWEGO",36075,1792,68,1347,377,0,1780,12,1688,10,3,4,61,0,61,3,29,117429,5.17878721058434,2021-09-01,21,1688,0,0,0,1792,1688,1492.30587337868,1688.27374475902,0.00197215501343606,1684.94420722924,1588.62504030396,1740,151.374959696036,151.374959696036
"1351",1186,"2021-10-01","NY","OSWEGO",36075,1916,78,1578,260,0,1902,14,2027,15,13,13,47,2,49,8,29,117429,5.17878721058434,2021-10-01,22,2027,0,0,0,1916,2027,1583.19047586018,2002.08340424068,0.00201723357460432,1998.04473437849,1790.61760511934,1971.5,180.882394880664,180.882394880664
"1352",1246,"2021-11-01","NY","OSWEGO",36075,2274,107,1898,269,0,2258,16,1968,15,6,7,55,2,57,3,29,117429,5.17878721058434,2021-11-01,23,1968,0,0,0,2274,1968,2169.15675682638,2039.59913653209,0.00202222072266891,2035.47461689226,2102.31568685932,2121,18.6843131406845,18.6843131406845
"1353",1306,"2021-12-01","NY","OSWEGO",36075,3678,111,2689,878,0,3666,12,3034,12,12,13,66,1,67,11,29,117429,5.17878721058434,2021-12-01,24,3034,0,0,0,3678,3034,3217.15436176611,2707.54520495529,0.00209968266798989,2701.86021921565,2959.50729049088,3356,396.492709509124,396.492709509124
"1354",1366,"2022-01-01","NY","OSWEGO",36075,6855,169,2942,3744,0,6841,14,6123,14,10,11,75,1,76,9,29,117429,5.17878721058434,2022-01-01,25,6123,0,0,0,6855,6123,6853.60615149034,4992.9650635511,0.00227790537618555,4981.59156158973,5917.59885654004,6489,571.401143459962,571.401143459962
"1355",1426,"2022-02-01","NY","OSWEGO",36075,1798,68,1014,716,0,1787,11,1647,16,8,9,39,1,40,8,29,117429,5.17878721058434,2022-02-01,26,1647,0,0,0,1798,1647,1798.9216610036,1796.38188254061,0.0019884535307239,1792.80986064374,1795.86576082367,1722.5,73.3657608236717,73.3657608236717
"1356",1486,"2022-03-01","NY","OSWEGO",36075,1565,47,849,669,0,1562,3,1054,7,3,3,27,0,27,3,29,117429,5.17878721058434,2022-03-01,27,1054,0,0,0,1565,1054,1565.34369202607,1107.7509152343,0.00186508876828619,1105.68486144423,1335.51427673515,1309.5,26.014276735151,26.014276735151
"1357",1546,"2022-04-01","NY","OSWEGO",36075,2732,72,1233,1427,0,2724,8,2186,6,3,5,37,3,40,3,29,117429,5.17878721058434,2022-04-01,28,2186,0,0,0,2732,2186,2731.35039997948,2059.72703758239,0.00202483523865478,2055.55642969468,2393.45341483708,2459,65.5465851629169,65.5465851629169
"1358",1606,"2022-05-01","NY","OSWEGO",36075,1400,30,0,1370,0,1397,3,1102,7,2,5,32,2,34,4,29,117429,5.17878721058434,2022-05-01,29,1102,0,0,0,1400,1102,1399.71729218833,1264.84575664492,0.0018981438091732,1262.44489750239,1331.08109484536,1251,80.0810948453595,80.0810948453595
"1359",1666,"2022-06-01","NY","OSWEGO",36075,444,12,0,432,0,444,0,349,2,2,3,9,0,9,0,29,117429,5.17878721058434,2022-06-01,30,349,0,0,0,444,349,444.749992839262,522.32366009247,0.00168827523088275,521.441833994632,483.095913416947,396.5,86.5959134169469,86.5959134169469
"1360",1726,"2022-07-01","NY","OSWEGO",36075,599,0,0,599,0,598,1,478,2,1,2,15,0,15,1,29,117429,5.17878721058434,2022-07-01,31,478,0,0,0,599,478,598.868425758288,816.860194034221,0.00179136852846812,815.39689639047,707.132661074379,538.5,168.632661074379,168.632661074379
"1361",1786,"2022-08-01","NY","OSWEGO",36075,1060,0,0,1060,0,1060,0,810,1,0,0,24,0,24,0,29,117429,5.17878721058434,2022-08-01,32,810,0,0,0,1060,810,1059.83318456894,799.540173926501,0.00178625567587202,798.111990752738,928.97258766084,935,6.02741233915981,6.02741233915981
"1362",1846,"2022-09-01","NY","OSWEGO",36075,1314,0,0,1314,0,1312,2,1017,9,4,6,21,0,21,4,29,117429,5.17878721058434,2022-09-01,33,1017,0,0,0,1314,1017,1314.19685382227,951.701057539467,0.0018279536455991,949.961392121818,1132.07912297204,1165.5,33.4208770279565,33.4208770279565
"1363",1906,"2022-10-01","NY","OSWEGO",36075,1211,0,0,1211,0,1211,0,1027,3,2,2,30,0,30,0,29,117429,5.17878721058434,2022-10-01,34,1027,0,0,0,1211,1027,1210.17837430629,966.772157973929,0.00183175144523879,965.001271676344,1087.58982299132,1119,31.4101770086813,31.4101770086813
"1364",1966,"2022-11-01","NY","OSWEGO",36075,390,0,0,390,0,389,1,299,6,3,4,12,0,12,3,29,117429,5.17878721058434,2022-11-01,35,299,0,0,0,390,299,391.03326430471,248.76162797531,0.00152974438364142,248.381086272049,319.70717528838,344.5,24.7928247116204,24.7928247116204
"1365",2026,"2022-12-01","NY","OSWEGO",36075,612,0,0,612,0,609,3,437,4,2,2,20,1,21,0,29,117429,5.17878721058434,2022-12-01,36,437,0,0,0,612,437,611.770346071749,642.453194713642,0.00173524943152298,641.338378172735,626.554362122242,524.5,102.054362122242,102.054362122242
"1366",2086,"2023-01-01","NY","OSWEGO",36075,964,0,0,964,0,962,2,654,7,NA,NA,20,2,22,4,29,117429,5.17878721058434,2023-01-01,37,654,0,0,0,964,654,963.684966714469,146.3251864376,0.00715806608476501,145.277781083214,554.481373898841,809,254.518626101159,254.518626101159
"1367",2146,"2023-02-01","NY","OSWEGO",36075,704,0,0,704,0,704,0,479,6,NA,NA,16,6,22,2,29,117429,5.17878721058434,2023-02-01,38,479,0,0,0,704,479,704.232048415428,271.771128773846,0.0077665048201234,269.660416992254,486.946232703841,591.5,104.553767296159,104.553767296159
"1368",2206,"2023-03-01","NY","OSWEGO",36075,463,0,0,463,0,463,0,90,1,NA,NA,20,7,27,1,29,117429,5.17878721058434,2023-03-01,39,90,0,0,0,463,90,462.822337047829,220.936632366354,0.00755762906863076,219.266875251257,341.044606149543,276.5,64.5446061495426,64.5446061495426
"1369",58,"2020-03-01","NY","OTSEGO",36077,47,10,28,9,0,24,23,17,1,2,2,1,20,21,2,37,58373,2.57433296582139,2020-03-01,3,17,0,0,0,47,17,31.1243764741487,16.6778501866678,0.00706463511985854,16.5600272605153,23.842201867332,32,8.15779813266799,8.15779813266799
"1370",116,"2020-04-01","NY","OTSEGO",36077,57,5,18,34,0,48,9,50,3,6,6,1,10,11,3,37,58373,2.57433296582139,2020-04-01,4,50,0,0,0,57,50,52.5850643296366,45.7316362510301,0.00809169735154726,45.3615896910957,48.9733270103661,53.5,4.52667298963385,4.52667298963385
"1371",176,"2020-05-01","NY","OTSEGO",36077,118,1,6,111,0,67,51,5,1,2,3,2,2,4,1,37,58373,2.57433296582139,2020-05-01,5,5,0,0,0,118,5,188.285892325447,21.5461424891242,0.00731353907445934,21.3885639341261,104.837228129786,61.5,43.3372281297865,43.3372281297865
"1372",236,"2020-06-01","NY","OTSEGO",36077,77,2,10,65,0,48,29,12,0,0,0,1,3,4,0,37,58373,2.57433296582139,2020-06-01,6,12,0,0,0,77,12,178.6896204313,85.9326045480266,0.00879962491020857,85.1764298604466,131.933025145873,44.5,87.4330251458731,87.4330251458731
"1373",296,"2020-07-01","NY","OTSEGO",36077,89,2,21,66,0,25,64,28,0,0,0,7,9,16,0,37,58373,2.57433296582139,2020-07-01,7,28,0,0,0,89,28,327.757495783889,35.4145530830821,0.00781950131151241,35.1376289388023,181.447562361346,58.5,122.947562361346,122.947562361346
"1374",356,"2020-08-01","NY","OTSEGO",36077,306,0,138,168,0,274,32,32,0,1,1,2,1,3,0,37,58373,2.57433296582139,2020-08-01,8,32,0,0,0,306,32,326.091747848598,120.832670792468,0.00920489056214457,119.720419281492,222.906083565045,169,53.9060835650449,53.9060835650449
"1375",416,"2020-09-01","NY","OTSEGO",36077,252,1,100,151,0,191,61,197,0,1,1,6,3,9,0,37,58373,2.57433296582139,2020-09-01,9,197,0,0,0,252,197,146.196432575602,118.597548014325,0.00918233541618596,117.50854554892,131.852489062261,224.5,92.6475109377387,92.6475109377387
"1376",476,"2020-10-01","NY","OTSEGO",36077,164,1,31,132,0,115,49,74,0,1,1,2,3,5,1,37,58373,2.57433296582139,2020-10-01,10,74,0,0,0,164,74,74.6094909169445,120.608507132804,0.00920261102436884,119.498593955431,97.0540424361876,119,21.9459575638124,21.9459575638124
"1377",536,"2020-11-01","NY","OTSEGO",36077,292,0,1,291,0,215,77,217,3,0,0,19,8,27,0,37,58373,2.57433296582139,2020-11-01,11,217,0,0,0,292,217,270.875262724361,112.862569958727,0.00912248505478477,111.832982851034,191.354122787698,254.5,63.1458772123023,63.1458772123023
"1378",595,"2020-12-01","NY","OTSEGO",36077,470,2,41,427,0,335,135,573,8,12,13,71,17,88,11,37,58373,2.57433296582139,2020-12-01,12,573,0,0,0,470,573,422.540828485468,114.955721711722,0.0091444920505021,113.90451002837,268.222669256919,521.5,253.277330743081,253.277330743081
"1379",654,"2021-01-01","NY","OTSEGO",36077,506,23,351,132,0,371,135,794,13,35,36,90,12,102,27,37,58373,2.57433296582139,2021-01-01,13,794,0,0,0,506,794,908.251125330323,541.11970184013,0.00169619855891965,540.201855381666,724.226490355994,650,74.2264903559943,74.2264903559943
"1380",714,"2021-02-01","NY","OTSEGO",36077,361,11,304,46,0,355,6,351,14,23,29,57,3,60,15,37,58373,2.57433296582139,2021-02-01,14,351,0,0,0,361,351,180.716047049364,421.390722839139,0.00164083184153025,420.699291523379,300.707669286372,356,55.2923307136284,55.2923307136284
"1381",774,"2021-03-01","NY","OTSEGO",36077,660,12,585,63,0,648,12,561,3,8,11,65,1,66,5,37,58373,2.57433296582139,2021-03-01,15,561,0,0,0,660,561,402.970844689286,538.505330234884,0.00169511580875263,537.592501336505,470.281673012896,610.5,140.218326987104,140.218326987104
"1382",834,"2021-04-01","NY","OTSEGO",36077,359,5,283,71,0,357,2,395,1,8,8,55,0,55,4,37,58373,2.57433296582139,2021-04-01,16,395,0,0,0,359,395,192.9577936398,398.668791248468,0.00162880107265803,398.019439093648,295.488616366724,377,81.511383633276,81.511383633276
"1383",894,"2021-05-01","NY","OTSEGO",36077,110,3,85,22,0,99,11,141,0,2,4,13,2,15,0,37,58373,2.57433296582139,2021-05-01,17,141,0,0,0,110,141,118.347677800762,251.803923067969,0.00153223267911215,251.418100868316,184.882889334539,125.5,59.3828893345388,59.3828893345388
"1384",949,"2021-06-01","NY","OTSEGO",36077,13,1,9,3,0,13,0,21,0,1,1,12,0,12,0,37,58373,2.57433296582139,2021-06-01,18,21,0,0,0,13,21,41.3653423266163,422.519295203526,0.00164142574280191,421.825761155548,231.595551741082,17,214.595551741082,214.595551741082
"1385",1007,"2021-07-01","NY","OTSEGO",36077,48,2,43,3,0,48,0,34,0,0,0,4,0,4,0,37,58373,2.57433296582139,2021-07-01,19,34,0,0,0,48,34,237.560601532935,133.121352854895,0.00140709443082884,132.934038540668,185.247320036802,41,144.247320036802,144.247320036802
"1386",1067,"2021-08-01","NY","OTSEGO",36077,369,17,309,43,0,366,3,323,2,2,2,39,3,42,1,37,58373,2.57433296582139,2021-08-01,20,323,0,0,0,369,323,318.212589600642,413.143805764997,0.00163653741032346,412.46768047102,365.340135035831,346,19.3401350358307,19.3401350358307
"1387",1127,"2021-09-01","NY","OTSEGO",36077,401,12,341,48,0,398,3,434,2,5,5,42,2,44,4,37,58373,2.57433296582139,2021-09-01,21,434,0,0,0,401,434,352.254760379817,451.695333894689,0.00165604284798249,450.947307067525,401.601033723671,417.5,15.8989662763287,15.8989662763287
"1388",1187,"2021-10-01","NY","OTSEGO",36077,364,10,312,42,0,361,3,478,4,13,14,61,0,61,12,37,58373,2.57433296582139,2021-10-01,22,478,0,0,0,364,478,317.164017799146,482.777486948054,0.00167072012053367,481.970900886869,399.567459343008,421,21.4325406569923,21.4325406569923
"1389",1247,"2021-11-01","NY","OTSEGO",36077,683,15,603,65,0,669,14,633,8,17,19,60,0,60,13,37,58373,2.57433296582139,2021-11-01,23,633,0,0,0,683,633,678.518179502351,688.355358787614,0.00175118574838027,687.149920693484,682.834050097917,658,24.8340500979175,24.8340500979175
