"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","new_hosp_primary","new_hosp_incidental","new_hosp_total","new_death_total"
"2410",2023-07-01,"NY","CLINTON",36019,41,8,6,27,0,41,0,NA,NA,NA,NA,8,1,9,0
"2411",2023-07-01,"NY","COLUMBIA",36021,16,0,0,16,0,16,0,NA,NA,NA,NA,0,0,0,1
"2412",2023-07-01,"NY","CORTLAND",36023,28,0,0,28,0,28,0,NA,NA,NA,NA,3,0,3,0
"2413",2023-07-01,"NY","DELAWARE",36025,12,0,0,12,0,12,0,NA,NA,NA,NA,4,0,4,0
"2414",2023-07-01,"NY","DUTCHESS",36027,198,0,0,198,0,198,0,NA,NA,NA,NA,33,2,35,1
"2415",2023-07-01,"NY","ERIE",36029,436,0,0,436,0,436,0,NA,NA,NA,NA,35,17,52,5
"2416",2023-07-01,"NY","ESSEX",36031,13,0,0,13,0,13,0,NA,NA,NA,NA,0,0,0,0
"2417",2023-07-01,"NY","FRANKLIN",36033,24,0,0,24,0,24,0,NA,NA,NA,NA,3,0,3,1
"2418",2023-07-01,"NY","FULTON",36035,37,0,0,37,0,37,0,NA,NA,NA,NA,1,0,1,0
"2419",2023-07-01,"NY","GENESEE",36037,11,0,0,11,0,11,0,NA,NA,NA,NA,1,1,2,0
"2420",2023-07-01,"NY","GREENE",36039,20,0,0,20,0,20,0,NA,NA,NA,NA,NA,NA,NA,0
"2421",2023-07-01,"NY","HERKIMER",36043,11,0,0,11,0,11,0,NA,NA,NA,NA,0,0,0,0
"2422",2023-07-01,"NY","JEFFERSON",36045,61,0,0,61,0,61,0,NA,NA,NA,NA,11,2,13,0
"2423",2023-07-01,"NY","KINGS",36047,3395,332,2,3061,0,0,3395,NA,NA,NA,NA,160,86,246,8
"2424",2023-07-01,"NY","LIVINGSTON",36051,25,0,0,25,0,25,0,NA,NA,NA,NA,3,0,3,0
"2425",2023-07-01,"NY","MADISON",36053,70,0,0,70,0,69,1,NA,NA,NA,NA,3,0,3,0
"2426",2023-07-01,"NY","MONROE",36055,467,0,0,467,0,467,0,NA,NA,NA,NA,83,54,137,5
"2427",2023-07-01,"NY","MONTGOMERY",36057,22,0,0,22,0,22,0,NA,NA,NA,NA,4,0,4,0
"2428",2023-07-01,"NY","NASSAU",36059,2479,44,1,2434,0,2478,1,NA,NA,NA,NA,154,101,255,11
"2429",2023-07-01,"NY","NEW YORK",36061,2780,209,6,2565,0,0,2780,NA,NA,NA,NA,291,127,418,18
"2430",2023-07-01,"NY","NIAGARA",36063,54,0,0,54,0,54,0,NA,NA,NA,NA,3,2,5,0
"2431",2023-07-01,"NY","ONEIDA",36065,100,0,0,100,0,100,0,NA,NA,NA,NA,12,0,12,1
"2432",2023-07-01,"NY","ONONDAGA",36067,272,0,0,272,0,272,0,NA,NA,NA,NA,54,5,59,5
"2433",2023-07-01,"NY","ONTARIO",36069,62,0,0,62,0,62,0,NA,NA,NA,NA,16,2,18,0
"2434",2023-07-01,"NY","ORANGE",36071,506,0,0,506,0,506,0,NA,NA,NA,NA,50,12,62,2
"2435",2023-07-01,"NY","OSWEGO",36075,52,0,0,52,0,52,0,NA,NA,NA,NA,2,0,2,0
"2436",2023-07-01,"NY","OTSEGO",36077,39,0,0,39,0,39,0,NA,NA,NA,NA,4,0,4,0
"2437",2023-07-01,"NY","PUTNAM",36079,143,0,1,142,0,143,0,NA,NA,NA,NA,3,0,3,0
"2438",2023-07-01,"NY","QUEENS",36081,3657,258,1,3398,0,0,3657,NA,NA,NA,NA,231,36,267,11
"2439",2023-07-01,"NY","RENSSELAER",36083,54,0,0,54,0,54,0,NA,NA,NA,NA,8,4,12,3
"2440",2023-07-01,"NY","RICHMOND",36085,682,31,0,651,0,0,682,NA,NA,NA,NA,11,14,25,0
"2441",2023-07-01,"NY","ROCKLAND",36087,222,0,0,222,0,222,0,NA,NA,NA,NA,28,0,28,0
"2442",2023-07-01,"NY","SARATOGA",36091,85,0,0,85,0,85,0,NA,NA,NA,NA,17,4,21,0
"2443",2023-07-01,"NY","SCHENECTADY",36093,67,0,0,67,0,67,0,NA,NA,NA,NA,10,1,11,1
"2444",2023-07-01,"NY","SCHOHARIE",36095,18,0,0,18,0,18,0,NA,NA,NA,NA,1,0,1,0
"2445",2023-07-01,"NY","SENECA",36099,16,0,0,16,0,16,0,NA,NA,NA,NA,NA,NA,NA,0
"2446",2023-07-01,"NY","ST. LAWRENCE",36089,63,0,0,63,0,63,0,NA,NA,NA,NA,11,2,13,0
"2447",2023-07-01,"NY","STEUBEN",36101,47,0,0,47,0,47,0,NA,NA,NA,NA,4,1,5,1
"2448",2023-07-01,"NY","SUFFOLK",36103,1771,0,0,1771,0,1770,1,NA,NA,NA,NA,192,20,212,16
"2449",2023-07-01,"NY","SULLIVAN",36105,80,0,0,80,0,80,0,NA,NA,NA,NA,3,1,4,0
"2450",2023-07-01,"NY","TIOGA",36107,34,0,0,34,0,34,0,NA,NA,NA,NA,NA,NA,NA,0
"2451",2023-07-01,"NY","TOMPKINS",36109,57,0,0,57,0,57,0,NA,NA,NA,NA,4,0,4,0
"2452",2023-07-01,"NY","ULSTER",36111,160,1,1,158,0,160,0,NA,NA,NA,NA,8,0,8,0
"2453",2023-07-01,"NY","WARREN",36113,91,0,0,91,0,91,0,NA,NA,NA,NA,8,1,9,1
"2454",2023-07-01,"NY","WASHINGTON",36115,36,0,0,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,0
"2455",2023-07-01,"NY","WAYNE",36117,27,0,0,27,0,27,0,NA,NA,NA,NA,3,7,10,0
"2456",2023-07-01,"NY","WESTCHESTER",36119,1540,0,0,1540,0,1540,0,NA,NA,NA,NA,190,14,204,7
"2457",2023-07-01,"NY","WYOMING",36121,14,0,0,14,0,14,0,NA,NA,NA,NA,1,0,1,0
"2458",2023-08-01,"NY","ALBANY",36001,449,0,0,449,0,449,0,NA,NA,NA,NA,86,5,91,7
"2459",2023-08-01,"NY","ALLEGANY",36003,33,0,1,32,0,33,0,NA,NA,NA,NA,1,0,1,0
"2460",2023-08-01,"NY","BRONX",36005,6341,570,0,5771,0,0,6341,NA,NA,NA,NA,344,90,434,10
"2461",2023-08-01,"NY","BROOME",36007,635,0,0,635,0,635,0,NA,NA,NA,NA,14,7,21,1
"2462",2023-08-01,"NY","CATTARAUGUS",36009,35,0,0,35,0,35,0,NA,NA,NA,NA,13,5,18,2
"2463",2023-08-01,"NY","CAYUGA",36011,103,0,0,103,0,103,0,NA,NA,NA,NA,11,0,11,1
"2464",2023-08-01,"NY","CHAUTAUQUA",36013,190,0,0,190,0,190,0,NA,NA,NA,NA,9,0,9,2
"2465",2023-08-01,"NY","CHEMUNG",36015,190,0,0,190,0,190,0,NA,NA,NA,NA,8,5,13,0
"2466",2023-08-01,"NY","CHENANGO",36017,111,0,0,111,0,111,0,NA,NA,NA,NA,7,2,9,0
"2467",2023-08-01,"NY","CLINTON",36019,121,11,23,87,0,120,1,NA,NA,NA,NA,24,1,25,1
"2468",2023-08-01,"NY","COLUMBIA",36021,85,0,0,85,0,85,0,NA,NA,NA,NA,13,0,13,1
"2469",2023-08-01,"NY","CORTLAND",36023,116,0,0,116,0,116,0,NA,NA,NA,NA,12,0,12,1
"2470",2023-08-01,"NY","DELAWARE",36025,150,0,0,150,0,150,0,NA,NA,NA,NA,2,7,9,1
"2471",2023-08-01,"NY","DUTCHESS",36027,589,0,0,589,0,588,1,NA,NA,NA,NA,71,5,76,0
"2472",2023-08-01,"NY","ERIE",36029,1356,0,0,1356,0,1356,0,NA,NA,NA,NA,88,27,115,9
"2473",2023-08-01,"NY","ESSEX",36031,57,2,0,55,0,57,0,NA,NA,NA,NA,4,1,5,0
"2474",2023-08-01,"NY","FRANKLIN",36033,68,0,0,68,0,68,0,NA,NA,NA,NA,5,0,5,0
"2475",2023-08-01,"NY","FULTON",36035,116,0,0,116,0,116,0,NA,NA,NA,NA,6,0,6,0
"2476",2023-08-01,"NY","GENESEE",36037,43,0,0,43,0,43,0,NA,NA,NA,NA,3,7,10,0
"2477",2023-08-01,"NY","GREENE",36039,64,0,0,64,0,64,0,NA,NA,NA,NA,NA,NA,NA,1
"2478",2023-08-01,"NY","HERKIMER",36043,70,0,0,70,0,70,0,NA,NA,NA,NA,0,0,0,0
"2479",2023-08-01,"NY","JEFFERSON",36045,194,0,0,194,0,194,0,NA,NA,NA,NA,26,4,30,0
"2480",2023-08-01,"NY","KINGS",36047,8473,591,10,7872,0,0,8473,NA,NA,NA,NA,279,193,472,12
"2481",2023-08-01,"NY","LEWIS",36049,27,0,0,27,0,27,0,NA,NA,NA,NA,1,0,1,0
"2482",2023-08-01,"NY","LIVINGSTON",36051,59,0,0,59,0,59,0,NA,NA,NA,NA,6,0,6,0
"2483",2023-08-01,"NY","MADISON",36053,82,0,0,82,0,82,0,NA,NA,NA,NA,7,0,7,0
"2484",2023-08-01,"NY","MONROE",36055,1244,0,0,1244,0,1244,0,NA,NA,NA,NA,94,108,202,10
"2485",2023-08-01,"NY","MONTGOMERY",36057,120,0,0,120,0,120,0,NA,NA,NA,NA,13,0,13,1
"2486",2023-08-01,"NY","NASSAU",36059,6226,98,0,6128,0,6226,0,NA,NA,NA,NA,285,264,549,23
"2487",2023-08-01,"NY","NEW YORK",36061,6323,413,9,5901,0,0,6323,NA,NA,NA,NA,557,301,858,27
"2488",2023-08-01,"NY","NIAGARA",36063,241,0,0,241,0,241,0,NA,NA,NA,NA,5,2,7,0
"2489",2023-08-01,"NY","ONEIDA",36065,398,0,0,398,0,398,0,NA,NA,NA,NA,38,11,49,0
"2490",2023-08-01,"NY","ONONDAGA",36067,799,0,0,799,0,788,11,NA,NA,NA,NA,144,4,148,13
"2491",2023-08-01,"NY","ONTARIO",36069,172,0,0,172,0,172,0,NA,NA,NA,NA,30,2,32,2
"2492",2023-08-01,"NY","ORANGE",36071,1435,2,0,1433,0,1434,1,NA,NA,NA,NA,112,19,131,2
"2493",2023-08-01,"NY","ORLEANS",36073,27,0,0,27,0,27,0,NA,NA,NA,NA,0,1,1,0
"2494",2023-08-01,"NY","OSWEGO",36075,328,0,0,328,0,328,0,NA,NA,NA,NA,13,0,13,0
"2495",2023-08-01,"NY","OTSEGO",36077,111,0,0,111,0,111,0,NA,NA,NA,NA,14,4,18,1
"2496",2023-08-01,"NY","PUTNAM",36079,390,0,3,387,0,390,0,NA,NA,NA,NA,11,1,12,0
"2497",2023-08-01,"NY","QUEENS",36081,9712,530,0,9182,0,0,9712,NA,NA,NA,NA,454,56,510,14
"2498",2023-08-01,"NY","RENSSELAER",36083,188,0,0,188,0,187,1,NA,NA,NA,NA,22,6,28,0
"2499",2023-08-01,"NY","RICHMOND",36085,1975,118,0,1857,0,0,1975,NA,NA,NA,NA,50,25,75,3
"2500",2023-08-01,"NY","ROCKLAND",36087,580,1,0,579,0,580,0,NA,NA,NA,NA,61,4,65,2
"2501",2023-08-01,"NY","SARATOGA",36091,223,0,0,223,0,222,1,NA,NA,NA,NA,25,2,27,2
"2502",2023-08-01,"NY","SCHENECTADY",36093,252,0,0,252,0,252,0,NA,NA,NA,NA,16,9,25,1
"2503",2023-08-01,"NY","SCHOHARIE",36095,33,0,0,33,0,33,0,NA,NA,NA,NA,2,0,2,0
"2504",2023-08-01,"NY","SENECA",36099,45,0,0,45,0,45,0,NA,NA,NA,NA,NA,NA,NA,0
"2505",2023-08-01,"NY","ST. LAWRENCE",36089,227,0,0,227,0,227,0,NA,NA,NA,NA,29,9,38,0
"2506",2023-08-01,"NY","STEUBEN",36101,257,0,0,257,0,256,1,NA,NA,NA,NA,15,2,17,1
"2507",2023-08-01,"NY","SUFFOLK",36103,4818,3,1,4814,0,4812,6,NA,NA,NA,NA,326,71,397,24
"2508",2023-08-01,"NY","SULLIVAN",36105,231,0,0,231,0,231,0,NA,NA,NA,NA,4,1,5,0
"2509",2023-08-01,"NY","TIOGA",36107,96,0,0,96,0,96,0,NA,NA,NA,NA,NA,NA,NA,0
"2510",2023-08-01,"NY","TOMPKINS",36109,198,0,0,198,0,198,0,NA,NA,NA,NA,13,0,13,1
"2511",2023-08-01,"NY","ULSTER",36111,389,7,2,380,0,376,13,NA,NA,NA,NA,15,1,16,1
"2512",2023-08-01,"NY","WARREN",36113,174,0,0,174,0,174,0,NA,NA,NA,NA,22,4,26,1
"2513",2023-08-01,"NY","WASHINGTON",36115,139,2,0,137,0,139,0,NA,NA,NA,NA,NA,NA,NA,0
"2514",2023-08-01,"NY","WAYNE",36117,103,0,0,103,0,103,0,NA,NA,NA,NA,1,7,8,0
"2515",2023-08-01,"NY","WESTCHESTER",36119,3714,0,1,3713,0,3713,1,NA,NA,NA,NA,301,38,339,13
"2516",2023-08-01,"NY","WYOMING",36121,28,0,0,28,0,28,0,NA,NA,NA,NA,0,0,0,0
"2517",2023-09-01,"NY","ALBANY",36001,694,0,0,694,0,693,1,NA,NA,NA,NA,127,3,130,9
"2518",2023-09-01,"NY","ALLEGANY",36003,145,0,0,145,0,145,0,NA,NA,NA,NA,5,0,5,1
"2519",2023-09-01,"NY","BRONX",36005,7401,620,0,6781,0,0,7401,NA,NA,NA,NA,514,82,596,20
"2520",2023-09-01,"NY","BROOME",36007,1093,0,0,1093,0,1093,0,NA,NA,NA,NA,32,8,40,7
"2521",2023-09-01,"NY","CATTARAUGUS",36009,91,0,0,91,0,91,0,NA,NA,NA,NA,25,0,25,1
"2522",2023-09-01,"NY","CAYUGA",36011,266,0,0,266,0,266,0,NA,NA,NA,NA,22,4,26,1
"2523",2023-09-01,"NY","CHAUTAUQUA",36013,328,0,0,328,0,328,0,NA,NA,NA,NA,21,3,24,3
"2524",2023-09-01,"NY","CHEMUNG",36015,292,0,0,292,0,292,0,NA,NA,NA,NA,22,3,25,1
"2525",2023-09-01,"NY","CHENANGO",36017,145,0,0,145,0,145,0,NA,NA,NA,NA,1,1,2,0
"2526",2023-09-01,"NY","CLINTON",36019,384,38,60,286,0,380,4,NA,NA,NA,NA,22,27,49,5
"2527",2023-09-01,"NY","COLUMBIA",36021,102,0,0,102,0,102,0,NA,NA,NA,NA,4,5,9,1
"2528",2023-09-01,"NY","CORTLAND",36023,167,0,0,167,0,167,0,NA,NA,NA,NA,10,1,11,1
"2529",2023-09-01,"NY","DELAWARE",36025,120,0,0,120,0,120,0,NA,NA,NA,NA,5,0,5,0
"2530",2023-09-01,"NY","DUTCHESS",36027,1006,0,0,1006,0,1005,1,NA,NA,NA,NA,119,9,128,4
"2531",2023-09-01,"NY","ERIE",36029,2844,0,1,2843,0,2843,1,NA,NA,NA,NA,153,79,232,11
"2532",2023-09-01,"NY","ESSEX",36031,99,5,0,94,0,98,1,NA,NA,NA,NA,1,1,2,0
"2533",2023-09-01,"NY","FRANKLIN",36033,139,0,0,139,0,138,1,NA,NA,NA,NA,6,1,7,1
"2534",2023-09-01,"NY","FULTON",36035,267,0,0,267,0,267,0,NA,NA,NA,NA,10,0,10,0
"2535",2023-09-01,"NY","GENESEE",36037,142,0,0,142,0,142,0,NA,NA,NA,NA,5,18,23,1
"2536",2023-09-01,"NY","GREENE",36039,78,0,0,78,0,78,0,NA,NA,NA,NA,NA,NA,NA,0
"2537",2023-09-01,"NY","HERKIMER",36043,291,0,0,291,0,291,0,NA,NA,NA,NA,13,0,13,1
"2538",2023-09-01,"NY","JEFFERSON",36045,289,0,0,289,0,289,0,NA,NA,NA,NA,30,0,30,2
"2539",2023-09-01,"NY","KINGS",36047,11060,757,8,10295,0,0,11060,NA,NA,NA,NA,413,272,685,26
"2540",2023-09-01,"NY","LEWIS",36049,43,0,0,43,0,43,0,NA,NA,NA,NA,4,0,4,2
"2541",2023-09-01,"NY","LIVINGSTON",36051,118,0,0,118,0,118,0,NA,NA,NA,NA,7,3,10,0
"2542",2023-09-01,"NY","MADISON",36053,168,0,0,168,0,168,0,NA,NA,NA,NA,8,3,11,1
"2543",2023-09-01,"NY","MONROE",36055,2304,0,0,2304,0,2304,0,NA,NA,NA,NA,204,158,362,19
"2544",2023-09-01,"NY","MONTGOMERY",36057,308,0,0,308,0,308,0,NA,NA,NA,NA,25,3,28,5
"2545",2023-09-01,"NY","NASSAU",36059,7669,81,0,7588,0,7669,0,NA,NA,NA,NA,397,283,680,14
"2546",2023-09-01,"NY","NEW YORK",36061,6883,478,8,6397,0,0,6883,NA,NA,NA,NA,679,368,1047,27
"2547",2023-09-01,"NY","NIAGARA",36063,446,0,0,446,0,445,1,NA,NA,NA,NA,5,2,7,4
"2548",2023-09-01,"NY","ONEIDA",36065,780,0,0,780,0,779,1,NA,NA,NA,NA,60,4,64,5
"2549",2023-09-01,"NY","ONONDAGA",36067,1398,0,0,1398,0,1398,0,NA,NA,NA,NA,222,5,227,11
"2550",2023-09-01,"NY","ONTARIO",36069,350,0,0,350,0,350,0,NA,NA,NA,NA,29,6,35,0
"2551",2023-09-01,"NY","ORANGE",36071,2259,1,0,2258,0,2259,0,NA,NA,NA,NA,160,12,172,8
"2552",2023-09-01,"NY","ORLEANS",36073,63,0,0,63,0,63,0,NA,NA,NA,NA,2,2,4,0
"2553",2023-09-01,"NY","OSWEGO",36075,568,0,0,568,0,566,2,NA,NA,NA,NA,13,0,13,0
"2554",2023-09-01,"NY","OTSEGO",36077,185,0,0,185,0,185,0,NA,NA,NA,NA,13,4,17,0
"2555",2023-09-01,"NY","PUTNAM",36079,495,0,6,489,0,495,0,NA,NA,NA,NA,10,0,10,1
"2556",2023-09-01,"NY","QUEENS",36081,12002,635,2,11365,0,0,12002,NA,NA,NA,NA,609,82,691,22
"2557",2023-09-01,"NY","RENSSELAER",36083,376,0,0,376,0,376,0,NA,NA,NA,NA,33,3,36,1
"2558",2023-09-01,"NY","RICHMOND",36085,2700,129,1,2570,0,0,2700,NA,NA,NA,NA,73,44,117,8
"2559",2023-09-01,"NY","ROCKLAND",36087,1053,10,0,1043,0,1053,0,NA,NA,NA,NA,119,5,124,3
"2560",2023-09-01,"NY","SARATOGA",36091,376,0,0,376,0,376,0,NA,NA,NA,NA,43,4,47,2
"2561",2023-09-01,"NY","SCHENECTADY",36093,396,0,0,396,0,396,0,NA,NA,NA,NA,28,15,43,4
"2562",2023-09-01,"NY","SCHOHARIE",36095,74,0,0,74,0,74,0,NA,NA,NA,NA,5,5,10,0
"2563",2023-09-01,"NY","SENECA",36099,131,0,0,131,0,131,0,NA,NA,NA,NA,NA,NA,NA,0
"2564",2023-09-01,"NY","ST. LAWRENCE",36089,248,0,0,248,0,248,0,NA,NA,NA,NA,33,3,36,3
"2565",2023-09-01,"NY","STEUBEN",36101,298,0,0,298,0,298,0,NA,NA,NA,NA,23,2,25,1
"2566",2023-09-01,"NY","SUFFOLK",36103,6993,3,0,6990,0,6987,6,NA,NA,NA,NA,521,73,594,27
"2567",2023-09-01,"NY","SULLIVAN",36105,359,0,0,359,0,359,0,NA,NA,NA,NA,11,0,11,0
"2568",2023-09-01,"NY","TIOGA",36107,215,0,0,215,0,215,0,NA,NA,NA,NA,NA,NA,NA,0
"2569",2023-09-01,"NY","TOMPKINS",36109,242,0,0,242,0,242,0,NA,NA,NA,NA,13,2,15,0
"2570",2023-09-01,"NY","ULSTER",36111,600,15,2,583,0,597,3,NA,NA,NA,NA,34,2,36,2
"2571",2023-09-01,"NY","WARREN",36113,241,0,0,241,0,241,0,NA,NA,NA,NA,25,3,28,1
"2572",2023-09-01,"NY","WASHINGTON",36115,221,1,2,218,0,221,0,NA,NA,NA,NA,NA,NA,NA,0
"2573",2023-09-01,"NY","WAYNE",36117,293,0,0,293,0,293,0,NA,NA,NA,NA,8,9,17,0
"2574",2023-09-01,"NY","WESTCHESTER",36119,4944,0,0,4944,0,4943,1,NA,NA,NA,NA,392,51,443,20
"2575",2023-09-01,"NY","WYOMING",36121,49,0,0,49,0,49,0,NA,NA,NA,NA,1,0,1,0
"2576",2023-09-01,"NY","YATES",36123,28,0,0,28,0,28,0,NA,NA,NA,NA,6,0,6,2
"2577",2023-10-01,"NY","ALBANY",36001,497,0,0,497,0,497,0,NA,NA,NA,NA,148,11,159,14
"2578",2023-10-01,"NY","ALLEGANY",36003,62,3,0,59,0,62,0,NA,NA,NA,NA,7,1,8,0
"2579",2023-10-01,"NY","BRONX",36005,4158,442,0,3716,0,0,4158,NA,NA,NA,NA,414,51,465,12
"2580",2023-10-01,"NY","BROOME",36007,730,0,0,730,0,730,0,NA,NA,NA,NA,98,12,110,11
"2581",2023-10-01,"NY","CATTARAUGUS",36009,152,0,0,152,0,152,0,NA,NA,NA,NA,22,4,26,2
"2582",2023-10-01,"NY","CAYUGA",36011,182,0,0,182,0,182,0,NA,NA,NA,NA,20,0,20,1
"2583",2023-10-01,"NY","CHAUTAUQUA",36013,208,0,0,208,0,208,0,NA,NA,NA,NA,29,0,29,0
"2584",2023-10-01,"NY","CHEMUNG",36015,252,0,0,252,0,252,0,NA,NA,NA,NA,21,5,26,1
"2585",2023-10-01,"NY","CHENANGO",36017,132,0,0,132,0,132,0,NA,NA,NA,NA,2,0,2,0
"2586",2023-10-01,"NY","CLINTON",36019,163,17,36,110,0,161,2,NA,NA,NA,NA,9,19,28,4
"2587",2023-10-01,"NY","COLUMBIA",36021,119,0,0,119,0,119,0,NA,NA,NA,NA,23,6,29,2
"2588",2023-10-01,"NY","CORTLAND",36023,97,0,0,97,0,97,0,NA,NA,NA,NA,12,4,16,0
"2589",2023-10-01,"NY","DELAWARE",36025,71,0,0,71,0,71,0,NA,NA,NA,NA,2,0,2,0
"2590",2023-10-01,"NY","DUTCHESS",36027,615,0,0,615,0,615,0,NA,NA,NA,NA,102,17,119,9
"2591",2023-10-01,"NY","ERIE",36029,2130,0,0,2130,0,2130,0,NA,NA,NA,NA,198,103,301,24
"2592",2023-10-01,"NY","ESSEX",36031,76,1,0,75,0,76,0,NA,NA,NA,NA,4,0,4,0
"2593",2023-10-01,"NY","FRANKLIN",36033,82,0,0,82,0,82,0,NA,NA,NA,NA,9,2,11,2
"2594",2023-10-01,"NY","FULTON",36035,158,0,0,158,0,158,0,NA,NA,NA,NA,10,3,13,1
"2595",2023-10-01,"NY","GENESEE",36037,170,0,0,170,0,170,0,NA,NA,NA,NA,13,22,35,2
"2596",2023-10-01,"NY","GREENE",36039,110,0,0,110,0,110,0,NA,NA,NA,NA,NA,NA,NA,1
"2597",2023-10-01,"NY","HERKIMER",36043,215,0,0,215,0,215,0,NA,NA,NA,NA,9,1,10,2
"2598",2023-10-01,"NY","JEFFERSON",36045,233,0,0,233,0,233,0,NA,NA,NA,NA,47,0,47,0
"2599",2023-10-01,"NY","KINGS",36047,6052,521,6,5525,0,0,6052,NA,NA,NA,NA,335,228,563,31
"2600",2023-10-01,"NY","LEWIS",36049,47,0,0,47,0,47,0,NA,NA,NA,NA,12,0,12,0
"2601",2023-10-01,"NY","LIVINGSTON",36051,118,0,0,118,0,118,0,NA,NA,NA,NA,9,0,9,1
"2602",2023-10-01,"NY","MADISON",36053,137,0,0,137,0,137,0,NA,NA,NA,NA,15,3,18,3
"2603",2023-10-01,"NY","MONROE",36055,1557,0,0,1557,0,1557,0,NA,NA,NA,NA,253,181,434,29
"2604",2023-10-01,"NY","MONTGOMERY",36057,117,0,0,117,0,117,0,NA,NA,NA,NA,23,1,24,5
"2605",2023-10-01,"NY","NASSAU",36059,4866,107,0,4759,0,4866,0,NA,NA,NA,NA,348,295,643,32
"2606",2023-10-01,"NY","NEW YORK",36061,4352,340,6,4006,0,0,4352,NA,NA,NA,NA,548,337,885,43
"2607",2023-10-01,"NY","NIAGARA",36063,413,0,0,413,0,413,0,NA,NA,NA,NA,9,8,17,4
"2608",2023-10-01,"NY","ONEIDA",36065,573,0,0,573,0,573,0,NA,NA,NA,NA,79,24,103,8
"2609",2023-10-01,"NY","ONONDAGA",36067,792,0,0,792,0,792,0,NA,NA,NA,NA,215,9,224,14
"2610",2023-10-01,"NY","ONTARIO",36069,310,0,0,310,0,310,0,NA,NA,NA,NA,43,12,55,4
"2611",2023-10-01,"NY","ORANGE",36071,1288,0,1,1287,0,1287,1,NA,NA,NA,NA,129,18,147,4
"2612",2023-10-01,"NY","ORLEANS",36073,95,0,0,95,0,95,0,NA,NA,NA,NA,1,0,1,1
"2613",2023-10-01,"NY","OSWEGO",36075,365,0,0,365,0,365,0,NA,NA,NA,NA,5,1,6,0
"2614",2023-10-01,"NY","OTSEGO",36077,78,0,0,78,0,78,0,NA,NA,NA,NA,15,1,16,0
"2615",2023-10-01,"NY","PUTNAM",36079,337,1,4,332,0,337,0,NA,NA,NA,NA,25,0,25,0
"2616",2023-10-01,"NY","QUEENS",36081,6104,443,1,5660,0,0,6104,NA,NA,NA,NA,455,112,567,33
"2617",2023-10-01,"NY","RENSSELAER",36083,247,0,0,247,0,247,0,NA,NA,NA,NA,50,3,53,4
"2618",2023-10-01,"NY","RICHMOND",36085,1686,136,0,1550,0,0,1686,NA,NA,NA,NA,84,40,124,6
"2619",2023-10-01,"NY","ROCKLAND",36087,680,80,2,598,0,680,0,NA,NA,NA,NA,128,2,130,5
"2620",2023-10-01,"NY","SARATOGA",36091,321,0,0,321,0,321,0,NA,NA,NA,NA,36,4,40,2
"2621",2023-10-01,"NY","SCHENECTADY",36093,295,0,0,295,0,295,0,NA,NA,NA,NA,39,11,50,4
"2622",2023-10-01,"NY","SCHOHARIE",36095,54,0,0,54,0,54,0,NA,NA,NA,NA,3,1,4,0
"2623",2023-10-01,"NY","SENECA",36099,52,0,0,52,0,52,0,NA,NA,NA,NA,NA,NA,NA,0
"2624",2023-10-01,"NY","ST. LAWRENCE",36089,133,1,0,132,0,132,1,NA,NA,NA,NA,21,8,29,0
"2625",2023-10-01,"NY","STEUBEN",36101,236,0,0,236,0,236,0,NA,NA,NA,NA,11,1,12,1
"2626",2023-10-01,"NY","SUFFOLK",36103,4158,2,0,4156,0,4154,4,NA,NA,NA,NA,471,60,531,32
"2627",2023-10-01,"NY","SULLIVAN",36105,325,0,0,325,0,325,0,NA,NA,NA,NA,11,5,16,0
"2628",2023-10-01,"NY","TIOGA",36107,187,0,0,187,0,187,0,NA,NA,NA,NA,NA,NA,NA,2
"2629",2023-10-01,"NY","TOMPKINS",36109,153,0,0,153,0,153,0,NA,NA,NA,NA,22,0,22,0
"2630",2023-10-01,"NY","ULSTER",36111,520,21,1,498,0,518,2,NA,NA,NA,NA,35,3,38,0
"2631",2023-10-01,"NY","WARREN",36113,251,0,0,251,0,251,0,NA,NA,NA,NA,64,1,65,4
"2632",2023-10-01,"NY","WASHINGTON",36115,277,1,1,275,0,277,0,NA,NA,NA,NA,NA,NA,NA,1
"2633",2023-10-01,"NY","WAYNE",36117,177,0,0,177,0,177,0,NA,NA,NA,NA,15,17,32,1
"2634",2023-10-01,"NY","WESTCHESTER",36119,2981,0,0,2981,0,2980,1,NA,NA,NA,NA,385,41,426,27
"2635",2023-10-01,"NY","WYOMING",36121,72,0,0,72,0,72,0,NA,NA,NA,NA,0,1,1,1
"2636",2023-10-01,"NY","YATES",36123,23,0,0,23,0,23,0,NA,NA,NA,NA,3,0,3,0
"2637",2023-11-01,"NY","ALBANY",36001,504,0,0,504,0,504,0,NA,NA,NA,NA,114,8,122,15
"2638",2023-11-01,"NY","ALLEGANY",36003,107,0,0,107,0,107,0,NA,NA,NA,NA,8,4,12,0
"2639",2023-11-01,"NY","BRONX",36005,3718,364,0,3354,0,0,3718,NA,NA,NA,NA,295,42,337,12
"2640",2023-11-01,"NY","BROOME",36007,557,0,0,557,0,557,0,NA,NA,NA,NA,238,4,242,24
"2641",2023-11-01,"NY","CATTARAUGUS",36009,170,0,0,170,0,170,0,NA,NA,NA,NA,27,0,27,3
